Name,Business Status,Address,Price Level,Rating,Total Ratings,Types,Latitude,Longitude
HeaLify Menopause Specialist Group,OPERATIONAL,"1048 West Randolph Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.88468230000001,-87.65418319999999
Metro Infusion Center,OPERATIONAL,"120 South Halsted Street Suite B, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.87974120000001,-87.6475537
RUSH Specialty Hospital - Inpatient Rehabilitation,OPERATIONAL,"516 South Loomis Street, Chicago",Price information not available,4.7,15,"['hospital', 'health', 'point_of_interest', 'establishment']",41.87471439999999,-87.6620918
RUSH Specialty Hospital - Critical Illness Recovery,OPERATIONAL,"516 South Loomis Street, Chicago",Price information not available,3.8,10,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8747014,-87.6621998
Spine-health,OPERATIONAL,"123 West Madison Street #1450, Chicago",Price information not available,1,1,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8817398,-87.6319628
Midwest Express Clinic Urgent Care,OPERATIONAL,"779 West Adams Street, Chicago",Price information not available,4.7,1345,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.8790686,-87.647061
Quality First Medical Center Inc,OPERATIONAL,"309 West Washington Street # 200, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8829785,-87.63566229999999
"The Pazio Institute: Alexander Paziotopoulos, MD",OPERATIONAL,"1019 West Fulton Market, Chicago",Price information not available,5,11,"['hospital', 'beauty_salon', 'doctor', 'point_of_interest', 'health', 'establishment']",41.8865542,-87.653061
University Health Systems,OPERATIONAL,"155 North Wacker Drive, Chicago",Price information not available,5,1,"['hospital', 'point_of_interest', 'health', 'establishment']",41.88491189999999,-87.63643739999999
Metro Infusion Center,OPERATIONAL,"120 South Halsted Street Suite B, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.87974120000001,-87.6475537
Andrea Eve Romano MD,OPERATIONAL,"92710, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.87999999999999,-87.64
Apex Integrated Medical Center,OPERATIONAL,"118 North Clinton Street Suite 103, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.8838434,-87.6416587
Ascension Illinois,OPERATIONAL,"200 South Wacker Drive, Chicago",Price information not available,4,4,"['hospital', 'point_of_interest', 'health', 'establishment']",41.87891930000001,-87.63723
HeaLify Menopause Specialist Group,OPERATIONAL,"1048 West Randolph Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.88468230000001,-87.65418319999999
United Surgical Partners International,OPERATIONAL,"25 East Washington Street #300, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8829785,-87.62685789999999
Clinic For Him,OPERATIONAL,"30 North Michigan Avenue #1922, Chicago",Price information not available,4.4,15,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8830382,-87.62472559999999
Foot First Podiatry Centers,OPERATIONAL,"30 South Michigan Avenue, Chicago",Price information not available,3.7,16,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.88117520000001,-87.6248481
Spine-health,OPERATIONAL,"123 West Madison Street #1450, Chicago",Price information not available,1,1,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8817398,-87.6319628
Millennium Park Medical Associates,OPERATIONAL,"30 South Michigan Avenue Ste 500, Chicago",Price information not available,4,59,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8811416,-87.6246719
Full Spectrum Health Integrative Medical Center,OPERATIONAL,"122 S. Michigan Ave #1441 Chicago, 60603, 1441 Michigan Avenue 122 S, Chicago",Price information not available,4,4,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8855975,-87.625001
First Stop Health,OPERATIONAL,"24 East Washington Street Suite 875 Suite 875, Chicago",Price information not available,3.5,39,"['hospital', 'health', 'point_of_interest', 'establishment']",41.883342,-87.6269495
Quality First Medical Center Inc,OPERATIONAL,"309 West Washington Street # 200, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8829785,-87.63566229999999
IVme Wellness + Aesthetics,OPERATIONAL,"346 North State Street, Chicago",Price information not available,4.9,188,"['hospital', 'spa', 'health', 'point_of_interest', 'store', 'establishment']",41.8887236,-87.6284153
Chicago Center for Growth and Change,OPERATIONAL,"25 East Washington Street STE 1717, Chicago",Price information not available,3,2,"['hospital', 'health', 'point_of_interest', 'establishment']",41.88298089999999,-87.6266431
Michigan Ave Neuropsychologic,OPERATIONAL,"65 East Wacker Place, Chicago",Price information not available,1,1,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8865275,-87.6255408
University Health Systems,OPERATIONAL,"155 North Wacker Drive, Chicago",Price information not available,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",41.88491189999999,-87.63643739999999
Peace Corps,OPERATIONAL,"399-301 South Federal Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.878071,-87.6296783
"Ally Reimbursement Medical Services, LLC",OPERATIONAL,"17 North State Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.88270049999999,-87.62739169999999
Ascension Illinois,OPERATIONAL,"200 South Wacker Drive, Chicago",Price information not available,4,4,"['hospital', 'health', 'point_of_interest', 'establishment']",41.87891930000001,-87.63723
Cenegenics Chicago,OPERATIONAL,"77 West Wacker Drive Ste. 4500 45th Floor, Chicago",Price information not available,5,15,"['hospital', 'health', 'point_of_interest', 'establishment']",41.88642279999999,-87.6307475
Renew Vitality Testosterone Clinic of Chicago,OPERATIONAL,"30 North Michigan Avenue, Chicago",Price information not available,5,10,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8829547,-87.6247085
Andrea Eve Romano MD,OPERATIONAL,"92710, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.87999999999999,-87.64
Rapid and PCR Testing - Downtown,OPERATIONAL,"161 West Harrison Street Unit A, Chicago",Price information not available,3.5,8,"['hospital', 'health', 'point_of_interest', 'establishment']",41.87420669999999,-87.63286599999999
The Rose Center For Integrative Health,OPERATIONAL,"180 Michigan Avenue suite # 1520, Chicago",Price information not available,4.2,5,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8855166,-87.6249371
"Chicago Center for Psychotherapy, LLC ​",OPERATIONAL,"180 North Michigan Avenue # 605, Chicago",Price information not available,1,1,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8855975,-87.625001
Metro Infusion Center,OPERATIONAL,"180 North Michigan Avenue Suite 2220, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.885533,-87.62486679999999
Apex Integrated Medical Center,OPERATIONAL,"118 North Clinton Street Suite 103, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8838434,-87.6416587
Proper Balance Healthcare,OPERATIONAL,"733 South Wells Street, Chicago",Price information not available,4.8,198,"['hospital', 'spa', 'health', 'point_of_interest', 'establishment']",41.87233370000001,-87.6333349
United Surgical Partners International,OPERATIONAL,"25 East Washington Street #300, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8829785,-87.62685789999999
Clinic For Him,OPERATIONAL,"30 North Michigan Avenue #1922, Chicago",Price information not available,4.4,15,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8830382,-87.62472559999999
Foot First Podiatry Centers,OPERATIONAL,"30 South Michigan Avenue, Chicago",Price information not available,3.7,16,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.88117520000001,-87.6248481
Millennium Park Medical Associates,OPERATIONAL,"30 South Michigan Avenue Ste 500, Chicago",Price information not available,4,59,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8811416,-87.6246719
Full Spectrum Health Integrative Medical Center,OPERATIONAL,"122 S. Michigan Ave #1441 Chicago, 60603, 1441 Michigan Avenue 122 S, Chicago",Price information not available,4,4,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8855975,-87.625001
Spine-health,OPERATIONAL,"123 West Madison Street #1450, Chicago",Price information not available,1,1,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8817398,-87.6319628
First Stop Health,OPERATIONAL,"24 East Washington Street Suite 875 Suite 875, Chicago",Price information not available,3.5,39,"['hospital', 'health', 'point_of_interest', 'establishment']",41.883342,-87.6269495
Illinois Anesthesia | Mobile & Dental Anesthesiologist Services,OPERATIONAL,"420 East Waterside Drive UNIT 3010, Chicago",Price information not available,5,2,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.887197,-87.61611820000002
Michigan Ave Neuropsychologic,OPERATIONAL,"65 East Wacker Place, Chicago",Price information not available,1,1,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8865275,-87.6255408
Chicago Center for Growth and Change,OPERATIONAL,"25 East Washington Street STE 1717, Chicago",Price information not available,3,2,"['hospital', 'health', 'point_of_interest', 'establishment']",41.88298089999999,-87.6266431
Renew Vitality Testosterone Clinic of Chicago,OPERATIONAL,"30 North Michigan Avenue, Chicago",Price information not available,5,10,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8829547,-87.6247085
"Ally Reimbursement Medical Services, LLC",OPERATIONAL,"17 North State Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.88270049999999,-87.62739169999999
Metro Infusion Center,OPERATIONAL,"180 North Michigan Avenue Suite 2220, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.885533,-87.62486679999999
The Rose Center For Integrative Health,OPERATIONAL,"180 Michigan Avenue suite # 1520, Chicago",Price information not available,4.2,5,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8855166,-87.6249371
"Chicago Center for Psychotherapy, LLC ​",OPERATIONAL,"180 North Michigan Avenue # 605, Chicago",Price information not available,1,1,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8855975,-87.625001
Foresight Hospital and Health Systems,OPERATIONAL,"303 East Wacker Drive Suite 2110, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8874031,-87.6205334
Peace Corps,OPERATIONAL,"399-301 South Federal Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.878071,-87.6296783
Illinois Anesthesia | Mobile & Dental Anesthesiologist Services,OPERATIONAL,"420 East Waterside Drive UNIT 3010, Chicago",Price information not available,5,2,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.887197,-87.61611820000002
"Absolute Medical, Inc.",OPERATIONAL,"1843 West Hubbard Street Suite 2A, Chicago",Price information not available,4.9,455,"['hospital', 'finance', 'store', 'health', 'point_of_interest', 'establishment']",41.88968079999999,-87.6737019
P. D. Memorial Medical Center,OPERATIONAL,"1802 West Chicago Avenue, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8962673,-87.67248080000002
"Absolute Medical, Inc.",OPERATIONAL,"1843 West Hubbard Street Suite 2A, Chicago",Price information not available,4.9,455,"['hospital', 'finance', 'health', 'point_of_interest', 'store', 'establishment']",41.88968079999999,-87.6737019
Madison Health Care,OPERATIONAL,"1502 West Chicago Avenue, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.896269,-87.665318
AVAYA MED - Direct Primary Care,OPERATIONAL,"830 North Ashland Avenue STE 1S, Chicago",Price information not available,5,10,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8969826,-87.66758279999999
P. D. Memorial Medical Center,OPERATIONAL,"1802 West Chicago Avenue, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8962673,-87.67248080000002
"The Pazio Institute: Alexander Paziotopoulos, MD",OPERATIONAL,"1019 West Fulton Market, Chicago",Price information not available,5,11,"['beauty_salon', 'hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8865542,-87.653061
HeaLify Menopause Specialist Group,OPERATIONAL,"1048 West Randolph Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.88468230000001,-87.65418319999999
Superior Testing,OPERATIONAL,"711 West Grand Avenue, Chicago",Price information not available,4.6,11,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8910001,-87.6465114
"Lovely Heart Home Care, LLC",OPERATIONAL,"833 West Chicago Avenue #402-A, Chicago",Price information not available,No rating,No ratings,"['hospital', 'insurance_agency', 'health', 'point_of_interest', 'establishment']",41.8961057,-87.6491418
"The Pazio Institute: Alexander Paziotopoulos, MD",OPERATIONAL,"1019 West Fulton Market, Chicago",Price information not available,5,11,"['beauty_salon', 'hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8865542,-87.653061
Superior Testing,OPERATIONAL,"711 West Grand Avenue, Chicago",Price information not available,4.6,11,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8910001,-87.6465114
University Health Systems,OPERATIONAL,"155 North Wacker Drive, Chicago",Price information not available,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",41.88491189999999,-87.63643739999999
Apex Integrated Medical Center,OPERATIONAL,"118 North Clinton Street Suite 103, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8838434,-87.6416587
"Lovely Heart Home Care, LLC",OPERATIONAL,"833 West Chicago Avenue #402-A, Chicago",Price information not available,No rating,No ratings,"['hospital', 'insurance_agency', 'health', 'point_of_interest', 'establishment']",41.8961057,-87.6491418
Lakeside VA Clinic,OPERATIONAL,"211 East Ontario Street, Chicago",Price information not available,4.3,24,"['hospital', 'point_of_interest', 'health', 'establishment']",41.89311629999999,-87.6220228
United Surgical Partners International,OPERATIONAL,"25 East Washington Street #300, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8829785,-87.62685789999999
Full Spectrum Health Integrative Medical Center,OPERATIONAL,"122 S. Michigan Ave #1441 Chicago, 60603, 1441 Michigan Avenue 122 S, Chicago",Price information not available,4,4,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8855975,-87.625001
Spine-health,OPERATIONAL,"123 West Madison Street #1450, Chicago",Price information not available,1,1,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8817398,-87.6319628
"Meridian Psychiatric Partners, LLC",OPERATIONAL,"625 North Michigan Avenue # 2550, Chicago",Price information not available,2.4,56,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8931128,-87.6236539
Clinic For Him,OPERATIONAL,"30 North Michigan Avenue #1922, Chicago",Price information not available,4.4,15,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.8830382,-87.62472559999999
Raby Institute for Integrative Medicine,OPERATIONAL,"500 North Michigan Avenue #2100, Chicago",Price information not available,4.3,202,"['hospital', 'point_of_interest', 'health', 'establishment']",41.89109029999999,-87.6244354
IVme Wellness + Aesthetics,OPERATIONAL,"346 North State Street, Chicago",Price information not available,4.9,188,"['spa', 'hospital', 'point_of_interest', 'store', 'health', 'establishment']",41.8887236,-87.6284153
Midwest Express Clinic Urgent Care,OPERATIONAL,"219 West Chicago Avenue, Chicago",Price information not available,4.7,1171,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.8963676,-87.63511779999999
First Stop Health,OPERATIONAL,"24 East Washington Street Suite 875 Suite 875, Chicago",Price information not available,3.5,39,"['hospital', 'point_of_interest', 'health', 'establishment']",41.883342,-87.6269495
Quality First Medical Center Inc,OPERATIONAL,"309 West Washington Street # 200, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8829785,-87.63566229999999
Chicago BioDensity,OPERATIONAL,"737 Michigan Avenue #1925, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8960334,-87.6237082
Michigan Ave Neuropsychologic,OPERATIONAL,"65 East Wacker Place, Chicago",Price information not available,1,1,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8865275,-87.6255408
GreenMCMeds,OPERATIONAL,"233 East Erie Street suite 506, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8939762,-87.62160829999999
Michigan Avenue Radiation Center,OPERATIONAL,"160 East Illinois Street, Chicago",Price information not available,4.5,2,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.8911813,-87.6230099
University Health Systems,OPERATIONAL,"155 North Wacker Drive, Chicago",Price information not available,5,1,"['hospital', 'point_of_interest', 'health', 'establishment']",41.88491189999999,-87.63643739999999
Cenegenics Chicago,OPERATIONAL,"77 West Wacker Drive Ste. 4500 45th Floor, Chicago",Price information not available,5,15,"['hospital', 'point_of_interest', 'health', 'establishment']",41.88642279999999,-87.6307475
Chicago Center for Growth and Change,OPERATIONAL,"25 East Washington Street STE 1717, Chicago",Price information not available,3,2,"['hospital', 'point_of_interest', 'health', 'establishment']",41.88298089999999,-87.6266431
"Kevin King, MD | Radiation Oncologist",OPERATIONAL,"160 East Illinois Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.8913187,-87.6234013
"Tulio Rodriguez, MD | Hematologist Oncologist",OPERATIONAL,"160 East Illinois Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.89117699999999,-87.6230499
Ann & Robert H. Lurie Children's Hospital of Chicago,OPERATIONAL,"225 East Chicago Avenue, Chicago",Price information not available,3.9,1228,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8962223,-87.6218344
Northwestern Medical Faculty Foundation,OPERATIONAL,"250 East Superior Street, Chicago",Price information not available,3.7,3,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8961091,-87.62079380000002
Lakeside VA Clinic,OPERATIONAL,"211 East Ontario Street, Chicago",Price information not available,4.3,24,"['hospital', 'health', 'point_of_interest', 'establishment']",41.89311629999999,-87.6220228
Shirley Ryan AbilityLab,OPERATIONAL,"355 East Erie Street, Chicago",Price information not available,4.2,588,"['hospital', 'health', 'point_of_interest', 'establishment']",41.89392890000001,-87.6184023
Clinic For Him,OPERATIONAL,"30 North Michigan Avenue #1922, Chicago",Price information not available,4.4,15,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8830382,-87.62472559999999
United Surgical Partners International,OPERATIONAL,"25 East Washington Street #300, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8829785,-87.62685789999999
Full Spectrum Health Integrative Medical Center,OPERATIONAL,"122 S. Michigan Ave #1441 Chicago, 60603, 1441 Michigan Avenue 122 S, Chicago",Price information not available,4,4,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8855975,-87.625001
"Meridian Psychiatric Partners, LLC",OPERATIONAL,"625 North Michigan Avenue # 2550, Chicago",Price information not available,2.4,56,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8931128,-87.6236539
Northwestern Memorial Hospital,OPERATIONAL,"251 East Huron Street, Chicago",Price information not available,3.5,986,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8947049,-87.62148580000002
Raby Institute for Integrative Medicine,OPERATIONAL,"500 North Michigan Avenue #2100, Chicago",Price information not available,4.3,202,"['hospital', 'health', 'point_of_interest', 'establishment']",41.89109029999999,-87.6244354
University Of Chicago Medicine,OPERATIONAL,"355 East Grand Avenue, Chicago",Price information not available,4,4,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8916383,-87.6179301
Illinois Anesthesia | Mobile & Dental Anesthesiologist Services,OPERATIONAL,"420 East Waterside Drive UNIT 3010, Chicago",Price information not available,5,2,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.887197,-87.61611820000002
GreenMCMeds,OPERATIONAL,"233 East Erie Street suite 506, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8939762,-87.62160829999999
NorthShore Orthopaedic,OPERATIONAL,"680 North Lake Shore Drive Ste 924 & 925, Chicago",Price information not available,3,19,"['hospital', 'health', 'point_of_interest', 'establishment']",41.89453099999999,-87.6166312
Northwestern Memorial Hospital,OPERATIONAL,"680 North Lake Shore Drive, Chicago",Price information not available,3.8,12,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8945964,-87.61644210000001
Stanley Manne Children’s Research Institute,OPERATIONAL,"303 East Superior Street, Chicago",Price information not available,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8954173,-87.6197267
Renée Schine Crown Neonatal Intensive Care Unit,OPERATIONAL,"250 East Superior Street, Chicago",Price information not available,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",41.896188,-87.6210201
IVme Wellness + Aesthetics,OPERATIONAL,"346 North State Street, Chicago",Price information not available,4.9,188,"['hospital', 'spa', 'health', 'store', 'point_of_interest', 'establishment']",41.8887236,-87.6284153
Chicago BioDensity,OPERATIONAL,"737 Michigan Avenue #1925, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8960334,-87.6237082
"Healthy Smiles, Healthy Children",OPERATIONAL,"211 East Chicago Avenue #1600, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8963989,-87.6226143
First Stop Health,OPERATIONAL,"24 East Washington Street Suite 875 Suite 875, Chicago",Price information not available,3.5,39,"['hospital', 'health', 'point_of_interest', 'establishment']",41.883342,-87.6269495
Michigan Avenue Radiation Center,OPERATIONAL,"160 East Illinois Street, Chicago",Price information not available,4.5,2,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8911813,-87.6230099
Michigan Ave Neuropsychologic,OPERATIONAL,"65 East Wacker Place, Chicago",Price information not available,1,1,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8865275,-87.6255408
Center for Translational Imaging CTI,OPERATIONAL,"710 North Fairbanks Court, Chicago",Price information not available,No rating,No ratings,"['university', 'hospital', 'health', 'point_of_interest', 'establishment']",41.8953189,-87.6208747
UChicago Medicine River East,OPERATIONAL,"355 East Grand Avenue, Chicago",Price information not available,3,49,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8916383,-87.6179301
"Tulio Rodriguez, MD | Hematologist Oncologist",OPERATIONAL,"160 East Illinois Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.89117699999999,-87.6230499
Foresight Hospital and Health Systems,OPERATIONAL,"303 East Wacker Drive Suite 2110, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8874031,-87.6205334
"Kevin King, MD | Radiation Oncologist",OPERATIONAL,"160 East Illinois Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8913187,-87.6234013
Aayu Well Healthcare,OPERATIONAL,"230 East Ohio Street Suite 410-2291, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8928168,-87.621681
Loop Medical Center: Pain Management and Varicose Vein Doctor in Chicago,OPERATIONAL,"432 East Grand Avenue Ste A, Chicago",Price information not available,4.8,1390,"['physiotherapist', 'hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.89201850000001,-87.61661319999999
Northwestern Memorial Hospital Neurosurgery,OPERATIONAL,"259 East Erie Street 19th Floor, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.89369130000001,-87.620953
Lavin NM (Surgery),OPERATIONAL,"259 East Erie Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8937936,-87.62080429999999
Northwestern Medicine,OPERATIONAL,"Lavin Family Pavilion, 259 East Erie Street suite 1900, Chicago",Price information not available,2.4,24,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8938147,-87.62075469999999
Chicago Vein Institute,OPERATIONAL,"233 East Erie Street #608, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.89397100000001,-87.62150899999999
Anne Marie Kudelka MD FACC Center For Heart Health,OPERATIONAL,"233 East Erie Street Ste 305, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8939762,-87.62160829999999
"SMELL &amp; TASTE TREATMENT AND RESEARCH FOUNDATION, LTD. Alan R. Hirsch MD",OPERATIONAL,"233 East Erie Street #712, Chicago",Price information not available,4,8,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8939762,-87.62160829999999
Northwestern Memorial Hospital Ambulance Entrance,OPERATIONAL,"230 W Monroe St #1925, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8943432,-87.6209588
MRI place,OPERATIONAL,"251 East Huron Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8946256,-87.6209858
Northwestern Memorial Hospital Cardiology,OPERATIONAL,"675 North Saint Clair Street, Chicago",Price information not available,3.7,3,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8945912,-87.6220476
Northwestern 675 north st clair,OPERATIONAL,"675 North Saint Clair Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8946925,-87.62244869999999
Northwestern Private Practice,OPERATIONAL,"676 North Saint Clair Street Ste 1575, Chicago",Price information not available,No rating,No ratings,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']",41.8945986,-87.622954
NWH,OPERATIONAL,"676 North Saint Clair Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.89462229999999,-87.62304619999999
Medical Connection,OPERATIONAL,"676 North Saint Clair Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.89462229999999,-87.62304619999999
Metro Infusion Center,OPERATIONAL,"180 North Michigan Avenue Suite 2220, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.885533,-87.62486679999999
"Chicago Center for Psychotherapy, LLC ​",OPERATIONAL,"180 North Michigan Avenue # 605, Chicago",Price information not available,1,1,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8855975,-87.625001
The Rose Center For Integrative Health,OPERATIONAL,"180 Michigan Avenue suite # 1520, Chicago",Price information not available,4.2,5,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8855166,-87.6249371
Prentice women’s hospital,OPERATIONAL,"236 East Superior Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.896066,-87.62107499999999
Northwestern Medicine Prentice Women's Hospital,OPERATIONAL,"250 East Superior Street, Chicago",Price information not available,3.8,187,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8962478,-87.620725
Northwestern Hospital mychart,OPERATIONAL,"250 East Superior Street, Chicago",Price information not available,3.6,49,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8962633,-87.62096489999999
Childrens Memorial Hospital Opthalmology Division,OPERATIONAL,"225 East Chicago Avenue, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8962222,-87.62183449999999
The Chicago Institute for Fetal Health,OPERATIONAL,"225 East Chicago Avenue, Chicago",Price information not available,5,7,"['hospital', 'health', 'point_of_interest', 'establishment']",41.896223,-87.621832
