url,type,price,sq_ft,price_per_sq_ft,latitude,longitude,beds,baths,address,tags,year_built,property_type,amenities.hoa_dues,amenities.community,amenities.county,amenities.built,amenities.property_type,amenities.heating_cooling,amenities.laundry,amenities.parking,amenities.lot_size
https://redfin.com/IL/Chicago/4032-W-Wilcox-St-60624/home/13256309,for_sale,459900.0,,,41.8790798,-87.7268835,6.0,2.0,"4032 W Wilcox St, Chicago, IL 60624","['UNFINISHED BASEMENT', 'UPDATED YARD', 'REMODELED KITCHENS', 'FULLY RENOVATED BATHROOM', 'STAINLESS STEEL APPLIANCES', 'TWO STORY BUILDING']",,Multi-Family (2-4 Unit),,CHI - West Garfield Park,Cook,,Multi-family (2-4 unit),,,2 garage spaces,0.25 acres
https://redfin.com/IL/Chicago/3806-W-Washington-Blvd-60624/unit-D1/home/177289543,for_sale,124900.0,1000.0,125.0,41.8821207,-87.7211537,2.0,2.0,"3806 W Washington Blvd Unit D1, Chicago, IL 60624",,1918.0,Condo/Co-op,$190/mo,CHI - West Garfield Park,Cook,1918,Condo,Has A/C,,,
https://redfin.com/IL/Chicago/702-S-Keeler-Ave-60624/home/13255220,for_sale,265000.0,,,41.8723163,-87.7305746,5.0,2.0,"702 S Keeler Ave, Chicago, IL 60624",,1912.0,Multi-Family (2-4 Unit),,CHI - West Garfield Park,Cook,1912,Multi-family,,,1 space,"3,125 sq ft"
https://redfin.com/IL/Chicago/442-N-Harding-Ave-60624/home/13261832,for_sale,294000.0,,,41.8892479,-87.7249076,5.0,2.0,"442 N Harding Ave, Chicago, IL 60624","['BRICK SINGLE FAMILY', 'EAST GARFIELD PARK', 'VACANT AND READY']",1876.0,Single Family Residential,,CHI - Humboldt Park,Cook,1876,Single-family,,,,"3,125 sq ft"
https://redfin.com/IL/Chicago/3714-W-Ferdinand-St-60624/home/194770343,for_sale,399000.0,,,41.890165,-87.7192792,8.0,3.0,"3714 W Ferdinand St, Chicago, IL 60624","['MODERN UPDATES TO BATHS', 'MODERN UPDATES TO KITCHENS', 'FRESH PAINT', 'WELL-MAINTAINED PROPERTY', 'NEW FIXTURES', 'NEW CABINETS']",1916.0,Multi-Family (2-4 Unit),,CHI - Humboldt Park,Cook,Built in 1916,Multi-family (2-4 unit),,,2 garage spaces,"3,248 sq ft lot"
https://redfin.com/IL/Chicago/732-N-Springfield-Ave-60624/home/13261869,for_sale,275000.0,1122.0,245.0,41.8946022,-87.7238788,3.0,1.0,"732 N Springfield Ave, Chicago, IL 60624","['HARDWOOD FLOORS', 'LARGE KITCHEN', 'ISLAND', 'STONE TOPS', 'BASEMENT FOR STORAGE', 'MOCHA STAINED CABINETS']",1890.0,Single Family Residential,,CHI - Humboldt Park,Cook,Built in 1890,Single-family,,,2 garage spaces,"3,123 sq ft lot"
https://redfin.com/IL/Chicago/4503-W-Congress-Pkwy-60624/home/13256319,for_sale,325000.0,1762.0,184.0,41.8740137,-87.7379495,6.0,3.0,"4503 W Congress Pkwy, Chicago, IL 60624","['EAT-IN KITCHEN', 'HARDWOOD FLOORS', 'FINISHED BASEMENT', 'RECREATION AREA', 'LAUNDRY AREA', 'FORMAL DINING ROOM']",1893.0,Single Family Residential,,CHI - West Garfield Park,Cook,1893,Single-family,,,,
https://redfin.com/IL/Chicago/4031-W-Van-Buren-St-60624/home/13255241,for_sale,259900.0,1300.0,200.0,41.8750693,-87.7267467,3.0,1.5,"4031 W Van Buren St, Chicago, IL 60624","['NEW PORCHES', 'RENOVATED/REHABBED-2022', 'ISLAND KITCHEN', 'NEW ROOF', 'OPEN CONCEPT', 'NEW WINDOWS']",1905.0,Single Family Residential,,CHI - West Garfield Park,Cook,Built in 1905,Single-family,,,,"3,123 sq ft lot"
https://redfin.com/IL/Chicago/3919-W-Flournoy-St-60624/home/179476571,for_sale,575000.0,,,41.8723165,-87.7237786,8.0,4.0,"3919 W Flournoy St, Chicago, IL 60624","['TURNKEY 2-FLAT', 'RECENTLY-UPDATED', 'BRAND-NEW PORCH', 'PENTHOUSE', 'NEW TUCKPOINTING', 'DUPLEX DOWN']",1905.0,Multi-Family (2-4 Unit),,CHI - West Garfield Park,Cook,Built in 1905,Multi-family (2-4 unit),,,2 parking spaces,"3,049 sq ft lot"
https://redfin.com/IL/Chicago/3539-W-Carroll-Ave-60624/unit-2/home/194562049,for_sale,305000.0,1200.0,254.0,41.8873248,-87.7152467,3.0,2.0,"3539 W Carroll Ave #2, Chicago, IL 60624","['HARDWOOD FLOORS', 'AC', 'STAINLESS APPLIANCES', 'CENTRAL HEATING', 'SOUTH FACING WINDOWS', 'SPACIOUS KITCHEN']",2007.0,Condo/Co-op,$250/mo,CHI - East Garfield Park,Cook,2007,Condo,Has A/C,,1 space,
https://redfin.com/IL/Chicago/747-S-Kenneth-Ave-60624/home/13255227,for_sale,368950.0,2779.0,133.0,41.8710742,-87.7361875,4.0,3.5,"747 S Kenneth Ave, Chicago, IL 60624","['PRIVATE WALKOUT DECK', 'OPEN-CONCEPT LIVING AREA', 'FENCED-IN PARKING SPACES', 'FULLY RENOVATED', 'NEWLY FINISHED BASEMENT']",1908.0,Single Family Residential,,CHI - West Garfield Park,Cook,1908,Single-family,Has A/C,,2 spaces,"3,125 sq ft"
https://redfin.com/IL/Chicago/3622-W-Franklin-Blvd-60624/home/13261505,for_sale,525000.0,,,41.8906297,-87.7171085,9.0,3.0,"3622 W Franklin Blvd, Chicago, IL 60624","['HIGH CEILINGS', 'HARDWOOD FLOORS', 'RECESSED LIGHTING', 'MARBLED QUARTZ COUNTERTOPS', 'RECENTLY RENOVATED KITCHENS', 'REAR PARKING PAD']",1907.0,Multi-Family (2-4 Unit),,CHI - Humboldt Park,Cook,Built in 1907,Multi-family (2-4 unit),,,3 parking spaces,
https://redfin.com/IL/Chicago/3925-W-Gladys-Ave-60624/home/13257904,for_sale,305000.0,,,41.8760566,-87.7241292,6.0,2.0,"3925 W Gladys Ave, Chicago, IL 60624","['10 FOOT CEILING', 'WEST GARFIELD NEIGHBORHOOD', 'MULTI-UNIT BUILDING', 'SEPARATED LAUNDRY ROOMS', 'OPEN CONCEPT']",,Multi-Family (2-4 Unit),,CHI - West Garfield Park,Cook,,Multi-family,,,2 spaces,"3,750 sq ft"
https://redfin.com/IL/Chicago/3836-W-Lexington-St-60624/unit-2/home/13257213,for_sale,99900.0,1200.0,83.0,41.8719103,-87.7218986,4.0,1.0,"3836 W Lexington St #2, Chicago, IL 60624",,1904.0,Condo/Co-op,$200 monthly HOA fee,CHI - West Garfield Park,Cook,Built in 1904,Condo,,,,
https://redfin.com/IL/Chicago/636-N-Trumbull-Ave-60624/home/181782482,for_sale,415000.0,2200.0,189.0,41.8930217,-87.7128981,4.0,3.5,"636 N Trumbull Ave, Chicago, IL 60624","['NEWER CONSTRUCTION', 'SPACIOUS LAYOUT', 'EN-SUITE BATH', 'MASTER SUITE', 'AMPLE CLOSET SPACE', 'NATURAL LIGHT']",2022.0,Single Family Residential,,CHI - Humboldt Park,Cook,Built in 2022,Single-family,Has A/C,Dryer hookup,2 parking spaces,"3,125 sq ft lot"
https://redfin.com/IL/Chicago/4253-W-Maypole-Ave-60624/home/13262474,for_sale,45000.0,,,41.8843136,-87.7327033,,,"4253 W Maypole Ave, Chicago, IL 60624","['TWENTY MINUTES TO THE LOOP', 'VACANT CITY LOT']",,Vacant Land,,CHI - West Garfield Park,Cook,,Vacant land,,,,"4,356 sq ft lot"
https://redfin.com/IL/Chicago/3834-W-Washington-Blvd-60624/home/22967235,for_sale,55000.0,,,41.8821278,-87.722356,,,"3834 W Washington Blvd, Chicago, IL 60624","['CLOSE PROXIMITY TO I-290', 'ZONED RM-5', '30X166 LOT']",,Vacant Land,,CHI - West Garfield Park,Cook,,Vacant land,,,,"5,006 sq ft lot"
https://redfin.com/IL/Chicago/421-S-Kilbourn-Ave-60624/home/13255785,for_sale,95000.0,,,41.8744656,-87.7374416,4.0,2.0,"421 S Kilbourn Ave, Chicago, IL 60624",,,Multi-Family (2-4 Unit),,CHI - West Garfield Park,Cook,,Multi-family (2-4 unit),,,2 parking spaces,"3,125 sq ft lot"
https://redfin.com/IL/Chicago/3352-W-Carroll-Ave-60624/home/147815556,for_sale,90000.0,,,41.887779,-87.71073,,,"3352 W Carroll Ave, Chicago, IL 60624","['MINUTES TO UKRAINIAN VILLAGE', 'BLOCKS FROM GARFIELD PARK', 'MINUTES TO WEST LOOP', 'VACANT LOT', 'ZONED RS-4']",,Vacant Land,,CHI - East Garfield Park,Cook,,Vacant land,,,,"4,000 sq ft"
https://redfin.com/IL/Chicago/741-N-Monticello-Ave-60624/home/148044143,for_sale,140000.0,,,41.8948448,-87.7171913,,,"741-745 N Monticello Ave, Chicago, IL 60624","['MINUTES TO UKRAINIAN VILLAGE', 'BLOCKS FROM GARFIELD PARK', 'MINUTES TO WEST LOOP', 'DOUBLE LOT', 'VACANT LOT', 'ZONED RT-4']",,Vacant Land,,CHI - Humboldt Park,Cook,,Vacant land,,,,"6,250 sq ft lot"
https://redfin.com/IL/Chicago/4306-W-Adams-St-60624/home/22823617,for_sale,15000.0,,,41.87815,-87.733294,,,"4306 W Adams St, Chicago, IL 60624","['MULTI FAMILY LOT', 'CONVENIENT LOCATION', 'ZONED RT-4', 'INVESTMENT OPPORTUNITY', 'NEARBY AMENITIES']",,Vacant Land,,CHI - West Garfield Park,Cook,,Vacant land,,,,"3,049 sq ft lot"
https://redfin.com/IL/Chicago/445-N-Harding-Ave-60624/home/13261740,for_sale,19900.0,,,41.8893384,-87.724396,,,"445 N Harding Ave, Chicago, IL 60623",,,Vacant Land,,CHI - Humboldt Park,Cook,,Vacant land,,,,"2,114 sq ft lot"
https://redfin.com/IL/Chicago/3929-W-Flournoy-St-60624/home/40447445,for_sale,15000.0,,,41.8723094,-87.7241571,,,"3929 W Flournoy St, Chicago, IL 60624",,,Vacant Land,,CHI - West Garfield Park,Cook,,Vacant land,,,,"3,049 sq ft lot"
https://redfin.com/IL/Chicago/3301-W-Van-Buren-St-60624/home/147713552,for_sale,225000.0,,,41.875226,-87.708568,,,"3301 W Van Buren St, Chicago, IL 60624","['CORNER TRIPLE LOT', 'CONTIGUOUS LOTS', '75FT FRONTAGE', 'ZONED RM-5']",,Vacant Land,,CHI - East Garfield Park,Cook,,Vacant land,,,,"3,049 sq ft"
https://redfin.com/IL/Chicago/3501-W-5th-Ave-60624/home/147713539,for_sale,200000.0,,,41.8761007,-87.7132352,,,"3501 W 5th Ave, Chicago, IL 60624","['CORNER VACANT LOT', 'ZONED B3-3']",,Vacant Land,,CHI - East Garfield Park,Cook,,Vacant land,,,,"6,534 sq ft lot"
https://redfin.com/IL/Chicago/3752-W-Huron-St-60624/home/13261866,for_sale,1500000.0,12200.0,123.0,41.8938872,-87.7209224,25.0,14.0,"3752 W Huron St, Chicago, IL 60624","['EXQUISITE HARDWOOD FLOORING', 'PROXIMITY TO TRANSPORTATION', 'MODERN KITCHENS', 'BRICK BUILDING']",1928.0,Multi-Family (5+ Unit),,CHI - Humboldt Park,Cook,1928,Multi-family,,,,"6,250 sq ft"
https://redfin.com/IL/Chicago/4030-W-Arthington-St-60624/home/148044496,for_sale,30000.0,,,41.8702247,-87.7266474,,,"4030 W Arthington St, Chicago, IL 60624",,,Vacant Land,,CHI - West Garfield Park,Cook,,Vacant land,,,,"3,049 sq ft"
https://redfin.com/IL/Chicago/4424-W-Congress-Pkwy-60624/home/186265325,for_sale,364500.0,,,41.8744175,-87.7363518,6.0,3.0,"4424 W Congress Pkwy, Chicago, IL 60624","['UPDATED KITCHENS', 'GRAY STONE 2 FLAT', 'DUPLEXED 1ST FLOOR', 'CERAMIC TILED BASEMENT FLOORS']",1900.0,Multi-Family (2-4 Unit),,CHI - West Garfield Park,Cook,1900,Multi-family,,,2 car garage,0.25 acres
https://redfin.com/IL/Chicago/4027-W-Monroe-St-60624/home/147816422,for_sale,48000.0,,,41.879498,-87.726724,,,"4027 W Monroe St, Chicago, IL 60624",,,Vacant Land,,CHI - West Garfield Park,Cook,,Vacant land,,,,"6,250 sq ft"
https://redfin.com/IL/Chicago/434-N-Harding-Ave-60624/home/175647323,for_sale,15000.0,,,41.889049,-87.725036,,,"434 N Harding Ave, Chicago, IL 60624",,,Vacant Land,,CHI - Humboldt Park,Cook,,Vacant land,,,,"3,125 sq ft"
https://redfin.com/IL/Chicago/3909-W-Fillmore-St-60624/home/40447523,for_sale,15000.0,,,41.8678676,-87.7233608,,,"3909 W Fillmore St, Chicago, IL 60624",,,Vacant Land,,CHI - North Lawndale,Cook,,Vacant land,,,,"3,049 sq ft"
https://redfin.com/IL/Chicago/436-N-Harding-Ave-60624/home/175647322,for_sale,15000.0,,,41.8891896,-87.7251995,,,"436 N Harding Ave, Chicago, IL 60624",,,Vacant Land,,CHI - Humboldt Park,Cook,,Vacant land,,,,"3,125 sq ft"
https://redfin.com/IL/Chicago/4316-W-Monroe-St-60624/home/13255944,for_sale,49900.0,,,41.8798972,-87.7336717,,,"4316 W Monroe St, Chicago, IL 60624","['VACANT LOT IN GARFIELD PARK', 'BLOCKS FROM DOUGLAS PARK']",,Vacant Land,,CHI - West Garfield Park,Cook,,Vacant land,,,,"3,125 sq ft lot"
https://redfin.com/IL/Chicago/643-N-Lawndale-Ave-60624/home/186427318,for_sale,340000.0,1445.0,235.0,41.8929991,-87.7183225,3.0,2.0,"643 N Lawndale Ave, Chicago, IL 60624",,2024.0,Single Family Residential,,CHI - Humboldt Park,Cook,Built in 2024,Single-family,Has A/C,In-unit laundry (washer and dryer),2 parking spaces,"3,125 sq ft lot"
https://redfin.com/IL/Chicago/3943-W-Lexington-St-60624/home/13256795,for_sale,40000.0,,,41.8714399,-87.7247152,,,"3943 W Lexington St, Chicago, IL 60624",,,Vacant Land,,CHI - West Garfield Park,Cook,,Vacant land,,,,"3,125 sq ft"
https://redfin.com/IL/Chicago/4153-W-Madison-St-60624/home/13256146,for_sale,29000.0,,,41.8804227,-87.7302078,,,"4153 W Madison St, Chicago, IL 60624",,,Vacant Land,,CHI - West Garfield Park,Cook,,Vacant land,,,,"3,050 sq ft"
https://redfin.com/IL/Chicago/3948-W-Lexington-St-60624/home/147816225,for_sale,40000.0,,,41.8718417,-87.7247781,,,"3948 W Lexington St, Chicago, IL 60624","['<VACANT LOT>', '<DRIVE BY ZONE RT4/3>']",,Vacant Land,,CHI - West Garfield Park,Cook,,Vacant land,,,,"1,742 sq ft lot"
https://redfin.com/IL/Chicago/647-N-Harding-Ave-60624/home/147908475,for_sale,40000.0,,,41.8930648,-87.7244309,,,"647 N Harding Ave, Chicago, IL 60651","['POTENTIAL DEVELOPMENT SITE', 'VACANT LAND']",,Vacant Land,,CHI - Humboldt Park,Cook,,Vacant land,,,,"3,127 sq ft"
https://redfin.com/IL/Chicago/3834-W-Monroe-St-60624/home/187414097,for_sale,300000.0,,,41.8800334,-87.722186,6.0,3.0,"3834 W Monroe St, Chicago, IL 60624",,1910.0,Multi-Family (2-4 Unit),,CHI - West Garfield Park,Cook,Built in 1910,Multi-family (2-4 unit),,,2 garage spaces,"3,750 sq ft lot"
https://redfin.com/IL/Chicago/4244-W-Washington-Blvd-60624/home/112926922,for_sale,75000.0,,,41.882358,-87.7323569,,,"4244 W Washington Blvd, Chicago, IL 60624",,,Vacant Land,,CHI - West Garfield Park,Cook,,Vacant land,,,,"4,356 sq ft lot"
https://redfin.com/IL/Chicago/328-S-Spaulding-Ave-60624/home/40316583,for_sale,149000.0,,,41.876362,-87.708794,,,"328 S Spaulding Ave, Chicago, IL 60624","['OPPORTUNITY ZONES', 'RM-5 ZONING', 'DOUBLE CORNER LOT', 'CARROLL ARTS DISTRICT', 'GARFIELD PARK CONSERVATORY', 'NEW CONSTRUCTION']",,Vacant Land,,CHI - East Garfield Park,Cook,,Vacant land,,,,"6,534 sq ft"
https://redfin.com/IL/Chicago/3444-W-Monroe-St-60624/home/147816176,for_sale,200000.0,,,41.87995,-87.712777,,,"3444 W Monroe St, Chicago, IL 60624",,,Vacant Land,,CHI - East Garfield Park,Cook,,Vacant land,,,,0.35 acres
https://redfin.com/IL/Chicago/3853-W-Ferdinand-St-60624/home/148044163,for_sale,50000.0,,,41.889652,-87.723127,,,"3853 W Ferdinand St, Chicago, IL 60624","['MINUTES TO UKRAINIAN VILLAGE', 'BLOCKS FROM GARFIELD PARK', 'ZONED RS-3', 'MINUTES TO WEST LOOP', 'VACANT LOT']",,Vacant Land,,CHI - Humboldt Park,Cook,,Vacant land,,,,"2,500 sq ft"
https://redfin.com/IL/Chicago/338-S-Kostner-Ave-60624/home/108372395,for_sale,59800.0,,,41.875737,-87.7356182,,,"338 S Kostner Ave, Chicago, IL 60624",,,Vacant Land,,CHI - West Garfield Park,Cook,,Vacant land,,,,"2,613 sq ft"
https://redfin.com/IL/Chicago/645-N-Harding-Ave-60624/home/147815410,for_sale,40000.0,,,41.893065,-87.724429,,,"645 N Harding Ave, Chicago, IL 60651","['PRIME LOCATION', 'SCENIC VIEWS']",,Vacant Land,,CHI - Humboldt Park,Cook,,Vacant land,,,,"3,127 sq ft lot"
https://redfin.com/IL/Chicago/517-S-Millard-Ave-60624/home/144409423,for_sale,42500.0,,,41.8748069,-87.716545,,,"517 S Millard Ave, Chicago, IL 60624","['SINGLE FAMILY HOMES', 'TOWNHOUSES', 'ZONED VACANT LAND', 'TWO-FLATS']",,Vacant Land,,CHI - East Garfield Park,Cook,,Vacant land,,,,"4,791 sq ft"
https://redfin.com/IL/Chicago/4042-W-Gladys-Ave-60624/home/109031040,for_sale,29900.0,,,41.876426,-87.727259,,,"4042 W Gladys Ave, Chicago, IL 60624",,,Vacant Land,,CHI - West Garfield Park,Cook,,Vacant land,,,,"3,049 sq ft lot"
https://redfin.com/IL/Chicago/1100-S-Keeler-Ave-60624/home/147713718,for_sale,10000.0,,,41.8677371,-87.7304746,,,"1100 S Keeler Ave, Chicago, IL 60624",,,Vacant Land,,CHI - North Lawndale,Cook,,Vacant land,,,,"3,049 sq ft"
https://redfin.com/IL/Chicago/4111-W-Monroe-St-60624/home/147713656,for_sale,135000.0,,,41.8794759,-87.7286249,,,"4111 W Monroe St, Chicago, IL 60624",,,Vacant Land,,CHI - West Garfield Park,Cook,,Vacant land,,,,"9,147 sq ft"
https://redfin.com/IL/Chicago/3901-W-Roosevelt-Rd-60624/home/145069044,for_sale,159000.0,,,41.86591,-87.722939,,,"3901 W Roosevelt Rd, Chicago, IL 60624",,,Vacant Land,,CHI - North Lawndale,Cook,,Vacant land,,,,"9,147 sq ft"
https://redfin.com/IL/Chicago/4222-W-Adams-St-60624/home/13255449,for_sale,45000.0,,,41.8781079,-87.7314945,,,"4222 W Adams St, Chicago, IL 60624","['EASY ACCESS TO DOWNTOWN', 'DESIRABLE LOCATION', 'MULTI-UNIT PROPERTY', 'VACANT LOT', 'CUSTOM SINGLE-FAMILY HOME']",,Vacant Land,,CHI - West Garfield Park,Cook,,Vacant land,,,,"3,049 sq ft"
https://redfin.com/IL/Chicago/343-S-Kilbourn-Ave-60624/home/147872586,for_sale,28000.0,,,41.8756646,-87.7374158,,,"343 S Kilbourn Ave, Chicago, IL 60624",,,Vacant Land,,CHI - West Garfield Park,Cook,,Vacant land,,,,"2,750 sq ft lot"
https://redfin.com/IL/Chicago/2718-W-Winnemac-Ave-60625/home/193418545,for_sale,1150000.0,,,41.9733324,-87.6972279,9.0,3.0,"2718 W Winnemac Ave, Chicago, IL 60625",,1921.0,Multi-Family (2-4 Unit),,CHI - Lincoln Square,Cook,Built in 1921,Multi-family (2-4 unit),,,3 garage spaces,"4,125 sq ft lot"
https://redfin.com/IL/Chicago/6000-N-Cicero-Ave-60646/unit-406/home/18925708,for_sale,385000.0,1300.0,296.0,41.9727887,-87.7143059,2.0,2.0,"6000 N Cicero Ave #406, Chicago, IL 60646","['MODERN KITCHEN', '42 CABINETRY', 'HARDWOOD FLOORS', 'SS APPLIANCES', 'SPLIT FLOOR PLAN', 'WALK IN CLOSET']",2003.0,Condo/Co-op,$562 monthly HOA fee,CHI - Forest Glen,Cook,Built in 2003,Condo,Has A/C,In-unit laundry (washer and dryer),2 garage spaces,
https://redfin.com/IL/Chicago/2940-W-Berwyn-Ave-60625/home/13491037,for_sale,475000.0,1668.0,285.0,41.9778152,-87.7030265,3.0,2.0,"2940 W Berwyn Ave, Chicago, IL 60625","['EAT-IN KITCHEN', 'FENCED FOR PRIVACY', 'SEMI-FINISHED BASEMENT', 'LARGE DECK', 'SPACIOUS BACKYARD', 'FORMAL DINING ROOM']",1953.0,Single Family Residential,,CHI - Lincoln Square,Cook,Built in 1953,Single-family,Has A/C,In-unit laundry (washer and dryer),,"4,400 sq ft lot"
https://redfin.com/IL/Chicago/5240-N-Virginia-Ave-60625/home/13491866,for_sale,749000.0,2800.0,268.0,41.9770028,-87.7035088,4.0,2.5,"5240 N Virginia Ave, Chicago, IL 60625",,1956.0,Single Family Residential,,CHI - Lincoln Square,Cook,1956,Single-family,Has A/C,,,"3,750 sq ft"
https://redfin.com/IL/Chicago/3438-W-Foster-Ave-60625/home/13493721,for_sale,2860000.0,,,41.975832,-87.7151932,26.0,13.0,"3438 W Foster Ave, Chicago, IL 60625","['DETACHED GARAGE', 'NEWER PORCHES', 'NEWER ROOF', 'LAUNDRY IN BUILDING', 'NEWER WINDOWS', 'NEWER BOILER']",1927.0,Multi-Family (5+ Unit),,CHI - North Park,Cook,1927,Multi-family,,,,"9,375 sq ft"
https://redfin.com/IL/Chicago/2661-W-Leland-Ave-60625/unit-3/home/18914631,for_sale,415000.0,1240.0,335.0,41.9664513,-87.6961295,2.0,2.0,"2661 W Leland Ave #3, Chicago, IL 60625",,1916.0,Condo/Co-op,$250/mo,CHI - Lincoln Square,Cook,1916,Condo,Has A/C,In-unit laundry (washer and dryer),1 car garage,
https://redfin.com/IL/Chicago/2354-W-Farragut-Ave-60625/unit-402/home/187647430,for_sale,786125.0,1800.0,437.0,41.9768027,-87.6885451,4.0,2.5,"2354 W Farragut Ave Ph -402, Chicago, IL 60625","['PRIVATE ROOFTOP DECK', 'CUSTOM BUILT FEATURE WALL', 'WALK OUT BALCONY', 'FLOOR TO CEILING WINDOWS', 'WALK-IN CLOSET', 'DEDICATED HOME OFFICE']",2024.0,Condo/Co-op,$261/mo,CHI - Lincoln Square,Cook,2024,Condo,Has A/C,Washer and dryer hookups,2 car garage,
https://redfin.com/IL/Chicago/2401-W-Balmoral-Ave-60625/unit-3D/home/26804657,for_sale,105000.0,500.0,210.0,41.9793692,-87.6897183,0.0,1.0,"2401 W Balmoral Ave Unit 3D, Chicago, IL 60625","['ON-SITE LAUNDRY FACILITIES', 'STORAGE LOCKER', 'BRAND NEW BOILER', 'ROOF REPLACEMENT']",,Condo/Co-op,$204/mo,Budlong Woods,Cook,,Condo,,,,
https://redfin.com/IL/Chicago/2617-W-Carmen-Ave-60625/home/193737883,for_sale,1375000.0,3851.0,357.0,41.9736576,-87.6947586,5.0,3.5,"2617 W Carmen Ave, Chicago, IL 60625",,2024.0,Single Family Residential,,CHI - Lincoln Square,Cook,2024,Single-family,Has A/C,In-unit laundry (washer and dryer),2 car garage,
https://redfin.com/IL/Chicago/2555-W-Catalpa-Ave-60625/unit-1C/home/12687874,for_sale,379900.0,1426.0,266.0,41.9810736,-87.6937701,2.0,3.0,"2555 W Catalpa Ave Unit 1C, Chicago, IL 60625","['UPDATED KITCHEN', 'HARDWOOD FLOORS', 'OPEN FLOOR PLAN', 'PRIVATE LARGE PATIO', 'GRANITE COUNTER TOPS', 'FENCE-IN YARD']",1951.0,Condo/Co-op,$378/mo,Catalpa Terrace,Cook,1951,Condo,Has A/C,In-unit laundry (washer and dryer),1 space,
https://redfin.com/IL/Chicago/2451-W-Foster-Ave-60625/unit-G/home/26804906,for_sale,250000.0,,,41.9757118,-87.6911817,2.0,1.0,"2451 W Foster Ave Unit G, Chicago, IL 60625","['IN-UNIT LAUNDRY', 'GAS-BURNING FIREPLACE', 'BUILT-IN MEDIA SHELVES', 'STAINLESS STEEL APPLIANCES', 'CENTRAL AIR CONDITIONING', 'GENEROUSLY SIZED STORAGE UNIT']",1925.0,Condo/Co-op,$250/mo,CHI - Lincoln Square,Cook,1925,Condo,Has A/C,,1 space,
https://redfin.com/IL/Chicago/5411-N-Campbell-Ave-60625/home/13491514,for_sale,2299000.0,,,41.9798639,-87.6914852,18.0,9.0,"5411 N Campbell Ave, Chicago, IL 60625",,1927.0,Multi-Family (5+ Unit),,CHI - Lincoln Square,Cook,Built in 1927,Multi-family (5+ unit),Has A/C,,,"4,092 sq ft lot"
https://redfin.com/IL/Chicago/2212-W-Lawrence-Ave-60625/unit-3E/home/179412731,for_sale,629000.0,1600.0,393.0,41.9687989,-87.684768,3.0,2.0,"2212 W Lawrence Ave Unit 3E, Chicago, IL 60625","['WHITE OAK HARDWOOD FLOORS', 'WATERFALL QUARTZ COUNTERTOPS', 'LUXURY MID-RISE CONDOMINIUM', 'STAINLESS STEEL APPLIANCES', 'OPEN CONCEPT LIVING', 'PORCELAIN-TILED BATHROOMS']",2022.0,Condo/Co-op,$260/mo,CHI - Lincoln Square,Cook,2022,Condo,Has A/C,In-unit laundry (washer and dryer),1 space,
https://redfin.com/IL/Chicago/4525-N-Artesian-Ave-60625/home/13488511,for_sale,1875000.0,4416.0,425.0,41.963926,-87.6896994,5.0,4.5,"4525 N Artesian Ave, Chicago, IL 60625","['OPEN FLOOR PLAN', 'MASTER SUITE', 'WALK OUT BALCONY', 'WALK-IN PANTRY', ""CHEF'S KITCHEN"", 'LARGE LAUNDRY ROOM']",1914.0,Single Family Residential,,CHI - Lincoln Square,Cook,1914,Single-family,Has A/C,Dryer hookup,2 car garage,"3,750 sq ft"
https://redfin.com/IL/Chicago/2645-W-Gregory-St-60625/unit-2W/home/18943486,for_sale,190000.0,,,41.9820149,-87.6960356,2.0,1.0,"2645 W Gregory St Unit 2W, Chicago, IL 60625","['LARGE LIVING ROOM', 'ASSIGNED PARKING SPACE']",,Condo/Co-op,$400/mo,CHI - Lincoln Square,Cook,,Condo,,Shared laundry,,
https://redfin.com/IL/Chicago/5134-N-Oakley-Ave-60625/home/13403649,for_sale,1600000.0,,,41.975078,-87.6870179,8.0,4.0,"5134 N Oakley Ave, Chicago, IL 60625",,1914.0,Multi-Family (2-4 Unit),,CHI - Lincoln Square,Cook,1914,Multi-family,,,,"2,613 sq ft"
https://redfin.com/IL/Chicago/2601-W-Carmen-Ave-60625/home/194092138,for_sale,1475000.0,3900.0,378.0,41.9736151,-87.6942014,5.0,3.5,"2601 W Carmen Ave, Chicago, IL 60625","['CUSTOM CABINETRY', 'WALK-IN PANTRIES', 'HEATED TILE FLOORS', 'COZY GAS FIREPLACE', 'OVERSIZED WALK-IN SHOWER', 'EXPANSIVE ISLANDS']",2025.0,Single Family Residential,,CHI - Lincoln Square,Cook,Built in 2025,Single-family,Has A/C,In-unit laundry (washer and dryer),2 garage spaces,
https://redfin.com/IL/Chicago/2232-W-Foster-Ave-60625/home/13405924,for_sale,650000.0,,,41.9761552,-87.6856641,7.0,4.0,"2232 W Foster Ave, Chicago, IL 60625",,,Multi-Family (2-4 Unit),,CHI - Lincoln Square,Cook,,Multi-family,,,,
https://redfin.com/IL/Chicago/3616-W-Wilson-Ave-60625/unit-G/home/18915359,for_sale,219900.0,800.0,275.0,41.9648108,-87.7189126,2.0,1.0,"3616 W Wilson Ave Unit G, Chicago, IL 60625","['READY TO MOVE-IN', 'CENTRAL AIR', 'GARDEN UNIT']",,Condo/Co-op,$304 monthly HOA fee,CHI - Albany Park,Cook,,Condo,Has A/C,,,"6,250 sq ft lot"
